xl1xv1r src,x1i10hfl href 3,Primer segmento,Segundo segmento,tercer segmento,likes,Respuestas,repost,x1rg5ohu
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DItnjMcJLAI,Your biggest threat isn’t your competition: It’s the mediocre version of you that you’ve accepted as good enough.,,,"1,5 mil",55,177,21/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIr6FysvaQS,"If you struggle to get things done, consider locking yourself in a windowless room without your phone and working on a tight deadline.",,,519,27,22,20/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIreioxopD6,The reason you don’t have the skills you need is because you’re unwilling to suck for as long as it takes to get good.,,,"1,2 mil",47,107,20/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIrQL5uvhev,"To make your stuff ""easier to use"" you don't make it ""easier"" you look at all the things that make it hard, then remove them one by one.",Easy isn't something you add. It's what's left over after everything that sucks is removed. It vanishes.,Result: It just works.,285,9,15,20/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIoynoFPdXQ,"Big goals and small goals are both hard to accomplish.
And if it’s gonna be hard either way, you might as well go big.",,,566,30,38,19/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIoJvbbAucN,"People only root for others at two times:
First, when they’re at the beginning of the race.
Second, when they finish.",Neither is when you need it.,"So, you have to master the middle.
The boring, exhausting, soul-crushing middle.
That’s where the winning happens.
On your own.",622,31,51,19/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DInSxekBqIs,The people who shit on you for working hard are asking you to accept a version of yourself that’s short of your potential.,Just ask yourself if this benefits you or them.,,692,34,56,19/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIm6Cd7zuAK,"If you lack confidence, build evidence.",,,"3,3 mil",104,349,18/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIlk7oUphjc,"You'll beat 99% of people with violent effort, not elegant ideas.",,,"1,3 mil",83,114,18/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIkgOblpG5_,Growth doesn't happen on good days. It happens between them.,,,987,60,94,17/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIkJ-fwzfgo,"You don't get what you want, you get what you're willing to suffer for. And once you realize your goals may not be in your ""budget"", you can either buy cheaper goals, or pay more. But the price never changes.",,,731,28,60,17/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIhm6FyoZeY,"If you’re torn between two paths, pick the harder path.","Because if the easier path were the right path, you would’ve picked it already.",,"1,7 mil",60,142,16/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIKilkjK2IH,"Every entrepreneur struggles until they realize that they will always have more ideas than they have resources to implement, and that the game isn’t about having the best ideas, but picking the one best idea that’s worth saying no to all others for…and sticking with it.",,,"1,1 mil",44,82,07/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIKN8dQBkgt,To succeed you just need to do so many reps that it would be unreasonable for you to fail.,,,"1,2 mil",52,102,07/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIJ03bdPHgH,"What are you afraid of losing, when nothing in the world belongs to you.",- Marcus Aurelius,,"3,2 mil",56,400,07/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH6-8nogUge,"A decade of business lessons that cost me millions of $. 
Summarized in 20 seconds:","1. Promise late, deliver early.
2. Learn fast, trust slow.
3. Bet big, test small.
4. Give first, ask last.
5. Ignore opinions, treasure facts.
6. Always promote, never slander.
7. Disregard doubters. Believe in yourself.
8. Persist always, stop never.",,"3,2 mil",58,243,01/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH6H_ejq1mJ,"Business strategies that actually work:
1) Be significantly faster than everything else
2) Be significantly easier than everything else
3) Be significantly better than everything else
4) Be significantly cheaper than everyone else
5) Be more reliable than everyone else.
Pick one.",,,1 mil,39,76,01/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH4usV8AKAy,"If you're split between two paths, pick the one with the better story.
At the end of your life, it's all your gonna have left anyways.",,,"1,2 mil",33,118,31/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH4hEZPs6TZ,Either solve the problems of a few rich people or a lot of poor people. But don't get stuck in between trying to sell average products at average prices to average people. That's where businesses bleed and ambition goes to die.,,,895,41,40,31/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH35HdrvKu4,"Ironically, the fewer people you try to impress, the more impressive you become.",,,"3,1 mil",82,230,31/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DH3ZAbgxqG9,"In 2025, courage is in shorter supply than intelligence.",,,995,35,41,31/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DHzXdnxop34,"Find a woman who kills drama instead of starting it, makes life quieter not louder, tells you ""you're better than these guys, you can beat them,"" and wants you to win even more than you do","Then become the man required to attract that woman, and marry her the moment you find her.",,"2,4 mil",46,206,29/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DHydKxXp9El,The Queen of England died 18 months ago….,She ruled an entire nation and accumulated more wealth than 99.99% of humans…,And…yet…you haven’t thought about her except for this tweet.,"3,1 mil",125,188,29/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DHtdAgXPwuo,A business rule I live by:,Always promote. Never slander.,,"1,8 mil",106,125,27/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DHrpA8NqSIO,My super productive day formula:,"1) Remove all apps (this is the hardest & most effective - social, slack, phone call, sms, I mean everything)
2) Cover windows/visual distractions 
3) Wear ear plugs + ear muffs
4) Remove meetings
5) Stimulate (caffeine, nicotine, + your faves)
6) Set a timer per task
7) Rack em & stack em","Once you remove everything, all that’s left is the work.",2 mil,67,113,26/03/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHVK64D-AZHwzfJibPIzBIJgDqXSdq2_oqUI2-le1br9HrAELmNIma9Etth6RzQhSM&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=ijgVNTSGTcM9Us1dkJIbAQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxTwwwzG4TzA-7u3KwNiUI7WDMiKy_DRALWoUO2IO6QHQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DHqxQw1p4sq,Controversial take:,"You will get more views, followers, and influence by not making content for years and using the extra time to accomplish something epic. Then, make your content.",,"3,4 mil",194,151,26/03/2025
